Bundle ID,AppAdsURL
com.BlackTemple.WormOut,https://psvgamestudio.com/app-ads.txt
com.CoolBears.TruckWars,https://psvgamestudio.com/app-ads.txt
com.CrashTime.BeamDriveCarCrash,https://crashtimegames.github.io/app-ads.txt
com.CrashTime.RealCarCrash,https://crashtimegames.github.io/app-ads.txt
com.DL.war.planes.inc.torpedo.bomber.fighter.aircraft.ww2,https://nucleargames.one/app-ads.txt
com.D_One_Games.SchoolboyEscape2,https://cas.ai/app-ads.txt
com.D_One_Games.SchoolboyPrisonEscape,https://cas.ai/app-ads.txt
com.EnotGame.GangstersShowdown,https://psvgamestudio.com/app-ads.txt
com.FailGames.DmgDrive,https://lkn-legion.github.io/app-ads.txt
com.FailGames.RealCarCrash,https://psvgamestudio.com/app-ads.txt
com.FailGames.RoyalCarDestroy,https://psvgamestudio.com/app-ads.txt
com.FailGames.RusCarsCrash,https://psvgamestudio.com/app-ads.txt
com.FidgetTrading3D.game,https://maglab.com.tr/app-ads.txt
com.GameCat.SchoolboyEscape,https://cas.ai/app-ads.txt
com.GamesEZ.CarMehanic3D,https://psvgamestudio.com/app-ads.txt
com.GamesEZ.CustomClubOnline,https://psvgamestudio.com/app-ads.txt
com.Khadiev.Sandbox.Games3D.Playground.Offline,https://khadiev.games/app-ads.txt
com.Khadiev.SirenHeadHorrorGame,https://khadiev.games/app-ads.txt
com.KhoGames.WarzoneCommander,https://psvgamestudio.com/app-ads.txt
com.LastCall.CarCrashArena,https://lkn-legion.github.io/app-ads.txt
com.LastCall.OperSueta,https://lkn-legion.github.io/app-ads.txt
com.MISHIKinc.CaucasusParking,https://cas.ai/app-ads.txt
com.MadnessGames.SimpleSandbox3,https://madnessgame.github.io/app-ads.txt
com.Metrafilms.KidECatsDollHouse,https://psvgamestudio.com/app-ads.txt
com.NGG.BlockTech,https://gamengg.online/app-ads.txt
com.NolodinGames.CatSimulator,https://nolodingames.com/app-ads.txt
com.Oasis.jewelryshop.market.simulator,http://nutsgameventure.com/app-ads.txt
com.PSVStudio.HippoMonstarTruck,https://psvgamestudio.com/app-ads.txt
com.Spider.Hero,https://psvgamestudio.com/app-ads.txt
com.TeacherLife.school.simulator,https://famousgoodgames.com/app-ads.txt
com.TenebryFox.DreamRoadMultiplayer,https://cas.ai/app-ads.txt
com.ToxicFamilyGames.FPVDroneOperator,https://cas.ai/app-ads.txt
com.Untitled.CarPhysics,https://madhook.io/app-ads.txt
com.WetBox.Kuzbass,https://cleveradssolutions.com/app-ads.txt
com.YOZHStudio.RailRoad,https://psvgamestudio.com/app-ads.txt
com.aadharemiloanpecalsi.quickaadharpeloancalsi,https://adhar66payemi.blogspot.com/app-ads.txt
com.action.web.fist,https://fightingarena.games/app-ads.txt
com.addons.mods.melon.playground.sandbox,https://boxsimulatorplay.com/app-ads.txt
com.ags.carforsale.simulator.jobcar.dealership.salersimulator.business.tycoon.games,https://crazyhookdeveloper.blogspot.com/app-ads.txt
com.ajpro.streamflixapp,https://streamflix.app/app-ads.txt
com.albus.newrollerdisco,https://supercent.io/app-ads.txt
com.amazegames.police.department,https://psvgamestudio.com/app-ads.txt
com.angelthedark.easydraw,https://angelthedarkapps.com/app-ads.txt
com.anvil.skirt,https://psvgamestudio.com/app-ads.txt
com.apes.gorilla.game,http://blackpyramid3dgames.com/app-ads.txt
com.ar.icecream.cake.maker.baking.girls.games,https://bingegamez.com/app-ads.txt
com.aredstudio.beachresort,https://supercent.io/app-ads.txt
com.astra.mega.ramp.car.stunts.hero.driving.games,http://gamesastra.com/app-ads.txt
com.avegagames.magic.craft.survival,https://avegagames.com/app-ads.txt
com.base.commander,https://supercent.io/app-ads.txt
com.bbg.car.wash.repair.garage.games,https://thehappytappy.com/app-ads.txt
com.bg.challenge.puzzle.minigames,https://thebennogames.com/app-ads.txt
com.bg.link.balls.connect.puzzle.game,https://thebennogames.com/app-ads.txt
com.bg.wedding.dressup.makeover,https://thebennogames.com/app-ads.txt
com.bike.driving.gangster.mafia,https://gendevprivacypolicy.blogspot.com/app-ads.txt
com.block.craft.world.sandbox.survival.simulator.crafting.building,https://meedlight.com/app-ads.txt
com.bmx.cycle.stunt.rider.racing.tracks.adventure.games,https://advance-gen.web.app/app-ads.txt
com.box.simulator.brawl.stars.gifts.loot,https://boxsimulator.com/app-ads.txt
com.brawl.stars.box.simulator.gifts.chests,https://boxsimulator.com/app-ads.txt
com.brewgames.minertycoonbigdynamite,https://brew-games.com/app-ads.txt
com.candywriter.bitlife,https://candywriter.com/app-ads.txt
com.car.dealer,https://supercent.io/app-ads.txt
com.cas.cross_stitch_puzzle,https://psvgamestudio.com/app-ads.txt
com.cashfinancecalsi.quickloanemicalc,https://cashloanemi67.blogspot.com/app-ads.txt
com.cashloancalculator.calculatorpro.cashcalculator,https://cashloanemiloancalculator134.blogspot.com/app-ads.txt
com.cats.hospital_injections,https://psvgamestudio.com/app-ads.txt
com.chippymediallc.word.nut.android,https://superfree.com/app-ads.txt
com.city.ball.run.rolling.ball.games,https://gamesarena-studio.web.app/app-ads.txt
com.corestudios.storemanagementidle,https://supercent.io/app-ads.txt
com.corestudiso.suzyrest,https://supercent.io/app-ads.txt
com.creditcardnfctool.nfctypecheck.freecreditcardreader,https://nfccreditcardreader09.blogspot.com/app-ads.txt
com.daily.bible.trivia.android,https://superfree.com/app-ads.txt
com.darkriddle.classic,https://paga.group/app-ads.txt
com.darkriddle2.storymode,https://paga.group/app-ads.txt
com.dazz.hoop,https://hoop.photo/app-ads.txt
com.dddev.Shift_Work_Calendar,https://4thfloorapps.com/app-ads.txt
com.deadpixel.colorblockjam,https://deadpixel-games.com/app-ads.txt
com.dino.moto.race.master,https://zegostudio.com/app-ads.txt
com.dino.runnergames.adventure.evolution,http://blackpyramid3dgames.com/app-ads.txt
com.dlitegames.terminalmaster,https://supercent.io/app-ads.txt
com.doubleagames.infinityobby,https://kidsgames.top/app-ads.txt
com.dream.bride.wedding.makoever,https://friedchickengames.com/app-ads.txt
com.dss.CamperVanLife,http://desertsafaristudio.com/app-ads.txt
com.dss.city.garbage.truck.simulator.truck.driving.game,http://desertsafaristudio.com/app-ads.txt
com.dss.city.train.driver.simulator2021.free.train.games,http://desertsafaristudio.com/app-ads.txt
com.dss.dino.universe.puzzle,http://desertsafaristudio.com/app-ads.txt
com.dss.hide.seek.puzzle.game,http://desertsafaristudio.com/app-ads.txt
com.dss.realtruck.simulator,http://desertsafaristudio.com/app-ads.txt
com.dss.spy.hero.simulator,http://desertsafaristudio.com/app-ads.txt
com.eg.deathpark2,https://euphoriagames.ru/app-ads.txt
com.eg.horror911.prey.escape,https://euphoriagames.ru/app-ads.txt
com.eg.horrortale,https://euphoriagames.ru/app-ads.txt
com.eg.horrortale2,https://euphoriagames.ru/app-ads.txt
com.eg.horrortale3,https://euphoriagames.ru/app-ads.txt
com.eg.mimicry.horror.online,https://euphoriagames.ru/app-ads.txt
com.eg.mist.horror.idle.rpg,https://euphoriagames.ru/app-ads.txt
com.electricfoal.buildingsformcpe,https://buildingsformc.com/app-ads.txt
com.elite.gun.shooting.fps,https://shahzadee.blogspot.com/app-ads.txt
com.envision.offroad.prado.driver.game,https://q30346ddc.app-ads-txt.com/app-ads.txt
com.epicdrive.bgt.cargames,https://epicdrivestudio.com/app-ads.txt
com.epicdrive.city.car.driving.simulator.i8,https://epicdrivestudio.com/app-ads.txt
com.epicdrive.f.rari.cargames,https://epicdrivestudio.com/app-ads.txt
com.epicdrive.real.police.car.driving.simulator.cargame,https://epicdrivestudio.com/app-ads.txt
com.epicdrive.ride.food.delivery.bike,https://epicdrivestudio.com/app-ads.txt
com.evasin.GoingBall,https://psvgamestudio.com/app-ads.txt
com.evertechsandbox,https://evertechsandbox.com/app-ads.txt
com.fancystudiomods.mobmods,https://fancystudiomods.github.io/app-ads.txt
com.fcg.annoying.monster.punching.games,https://friedchickengames.com/app-ads.txt
com.fcg.badmom.goodmom.rungames,https://friedchickengames.com/app-ads.txt
com.fcg.bakery.stack.maker.game,https://friedchickengames.com/app-ads.txt
com.fcg.bride.race.wedding.dressup.run,https://friedchickengames.com/app-ads.txt
com.fcg.buildadoll.dressup.runrace,https://friedchickengames.com/app-ads.txt
com.fcg.diy.cakemaker.cakegames.dessertgames,https://friedchickengames.com/app-ads.txt
com.fcg.dount.stack.maker,https://friedchickengames.com/app-ads.txt
com.fcg.famous.dressup.combine.fashion.games,https://friedchickengames.com/app-ads.txt
com.fcg.makeupgame.beauty.makeover.hairsalon,https://sweetmakershop.com/app-ads.txt
com.fcg.mergeandfight.mergemonster.battlearena,https://friedchickengames.com/app-ads.txt
com.fcg.shape.transform.shifting.games,https://friedchickengames.com/app-ads.txt
com.fcg.tricky.puzzle.mini.games,https://friedchickengames.com/app-ads.txt
